auc_K1,auc_K2,auc_K3,auc_K4,auc_K5,auc_VT,c_index,score_skew,score_kurt,score_var,score_q90_q10,delta_c_index,te_bin_var,te_slope,te_quadratic_p,te_max_diff,te_bin_event_rate_range,censoring_rate,event_rate,event_count_trt,event_count_ctrl,median_followup,mean_followup,n,p,e_per_p,bootstrap_ci_sd,bootstrap_ci_mean,orig_pred_var,orig_pred_mean,orig_ambiguity,cfg_n_predictive,cfg_n_prognostic,cfg_te_scale,cfg_b0,c_index_trt,c_index_ctrl,c_index_ratio,prop_interact_sig,trt_main_p,te_int_max_z,te_int_mean_z,te_int_prop_sig,corr_mean,corr_max,corr_prop_high,family,n_train,cfg_prognostic_form,optimal_method,seed
0.665107057245838,0.673418564533694,0.668996304614136,0.663435284034039,0.6537900377506,0.684421282527214,0.641848362946172,0.0304066529445898,3.02823440790811,0.518236192862514,-0.988224985108871,0.000197987793042775,0.222887939335346,-0.622158430188214,0.479451622679024,0.983530030647308,0.1,0.1258,0.8742,214.9,222.2,2.2956431407559,2.65629084899412,500,52,8.40576923076923,0.0128227794899557,0.678534815103785,0.0242109751096174,0.620534398256972,0.2834,1,2,0.32,1.21,0.691900269422873,0.681491754963708,1.01841675613675,0.192307692307692,0.328081906723544,2.81096205867915,1.00762340132547,0.134615384615385,0.335598520310054,0.450193246020481,0,s_shaped,500,mixed,6,254033
0.576188424897322,0.609192681610326,0.608515956897727,0.599395090967382,0.626527566720803,0.626253092407945,0.750038485254409,0.1304568109577,3.01914349425885,2.95498389615709,-1.05191594658122,0.000363901472005368,0.542209905588778,-0.293819700978334,0.367102924850199,1.28958528914195,0.0584,0.0282,0.9718,244.6,241.3,2.80209687886968,3.72872830617866,500,52,9.34423076923077,0.00931807039590614,0.770467444603321,0.0240763211001764,0.597431990449623,0.266,2,4,0.31,1.22,0.783433026296622,0.777009793295427,1.00879263868942,0.161538461538462,0.472864833694795,2.66738439053641,0.938780934658297,0.0923076923076923,0.695838514005042,0.754239753982961,1,additive,500,mixed,5,546617
0.56814601772567,0.587697520685122,0.564398488367883,0.587838550229158,0.58733010495707,0.67174586469052,0.720826610271579,0.0108394350768284,3.04954246527193,2.8714642090192,-0.995844944444061,-0.000165977315097288,0.290845018556219,-0.363492199750376,0.42726214262276,1.16462732587382,0.1248,0.0658,0.9342,227.4,239.7,3.13341192264032,4.37523802439395,500,52,8.98269230769231,0.0104397424172942,0.747424869704741,0.038552183159325,0.608073772093003,0.1978,2,4,0.26,1.48,0.748969802331126,0.75984745436721,0.988179759574533,0.107692307692308,0.338474843222452,2.47367650829058,0.811918504221996,0.0442307692307692,0.332923935127478,0.451945375307501,0,enclave,500,mixed,6,519564
0.745755347709466,0.762925683743101,0.757213822033423,0.777489474832851,0.794670173803993,0.747713708080137,0.750352984494258,-0.0254395852682327,3.03530303630632,4.554164442083,-1.00349727726865,0.000680502888808954,0.858534707241688,-0.225347835878993,0.320537604321208,1.83591068646869,0.1576,0.064,0.936,229.9,238.1,3.46430682714054,5.03288426884701,500,52,9,0.0101007037636323,0.772035614310981,0.0469519588970548,0.610596843429233,0.1708,1,8,0.31,1.43,0.773554556846237,0.782151712520747,0.992199534096165,0.248076923076923,0.259350101178981,2.62989309287668,1.15074934260345,0.165384615384615,0.697791290377398,0.756980405565891,1,bump,500,mixed,5,564251
0.86537939320733,0.861102933506223,0.864851925856021,0.86762652948539,0.868550618693727,0.815504617256134,0.590851703431439,0.0349513293124166,3.00231217018156,0.128586234245397,-0.989876188902684,0.000788358559185753,0.0131395754536517,-0.186404806469928,0.495163730707505,0.235641081299037,0.0224,0.015,0.985,245.8,246.7,1.26371396745,1.39028524787025,500,52,9.47115384615384,0.0135398137375478,0.635038961117001,0.00770819617551884,0.615742531135485,0.3436,1,0,0.28,0.26,0.639821598170012,0.638143975286559,1.00388899065867,0.221153846153846,0.5113349798949,2.1801888625169,1.04578574647818,0.134615384615385,0.699371633754513,0.756768933822228,1,bump,500,quadratic,5,497018
0.594523034947116,0.642816223362737,0.642689274367564,0.688762159985147,0.681240683364722,0.659253397652394,0.824945570240433,-0.0555928437753238,2.97171461157589,3.25476944023075,-0.956315476096922,0.00744862531887897,0.776337651786858,-0.0905248592780302,0.306213984013002,1.74899123683517,0.286,0.19425,0.80575,198.25,204.625,2.66108850980173,3.46818413644705,500,52,7.74759615384615,0.00964936040946306,0.835429067366361,0.030896259484762,0.598896047327254,0.23575,2,8,0.28,1.12,0.840622674695657,0.84648186013238,0.993050179194393,0.336538461538462,0.0333155566700239,3.12089633709877,1.3177826859391,0.221153846153846,0.697364484454486,0.75373942848591,1,random,500,linear,4,896639
0.711493366285375,0.722641266851638,0.720560955320896,0.726348882280697,0.725073267589371,0.846011776193193,0.644450525279454,0.0238848974708502,3.02319845979546,0.395984563192726,-1.02473882632966,0.00174171157496545,0.521264462324455,-0.751123412513505,0.479754546862058,1.43491921976396,0.126666666666667,0.218666666666667,0.781333333333333,119.3,115.1,3.5557813411868,3.84854600180167,300,52,4.50769230769231,0.019929495480898,0.708831821314925,0.0480158400530802,0.632445531791863,0.117666666666667,2,0,0.3,1.35,0.724253227549773,0.729932582740568,0.993681371138159,0.0807692307692308,0.251528312266811,2.20168876974415,0.757656803990067,0.0346153846153846,0.701025705003667,0.778184481439089,1,enclave,300,mixed,6,858462
0.754503146385184,0.750967007469888,0.752702174887912,0.748664425640838,0.766762835749724,0.693706502307403,0.606586358705057,0.0155873422919399,3.07794402138041,0.192283804989143,-0.997920979387033,0.000280173090829516,0.238276155943295,-0.863814518716124,0.422710803222564,1.05238101617317,0.0816,0.103,0.897,218.8,229.7,1.4304548748912,1.71614882854927,500,52,8.625,0.0143415394325207,0.647696670808229,0.0144138917795831,0.628435540400796,0.343,1,8,0.48,0.95,0.670100983166995,0.64119427786477,1.04568365657307,0.140384615384615,0.43030703199095,3.28503236761537,0.918988230491001,0.0788461538461539,0.102274266823147,0.249533961631188,0,s_shaped,500,quadratic,5,747985
0.707592333597843,0.698293135256994,0.748754551063449,0.738609523182552,0.750886719528943,0.776535714870515,0.861652042571632,-0.0266275712077619,3.04331650610129,5.07638833596099,-0.993428110843146,0.00665539899431544,2.12861099954314,0.103515775838285,0.184212381043103,2.9184335302699,0.3308,0.1702,0.8298,413.2,416.6,1.91056232084831,3.07403553954476,1000,52,15.9576923076923,0.00542827492720406,0.865074605712353,0.0287664816300899,0.58102736129708,0.2816,2,16,0.4,0.82,0.861826946788147,0.888728338829198,0.969858748275903,0.325,0.052306419468593,3.80727871390636,1.34716977522053,0.244230769230769,0.334365308956077,0.41774398049547,0,random,1000,linear,6,821235
0.829172064045764,0.838136740090635,0.85921785197651,0.856613392986183,0.858369120967507,0.812106551606734,0.675413439528538,0.0402098977007371,3.00765517571408,2.18141121342234,-1.01113608529716,0.000407577202324028,0.528163296204176,-0.751674325786584,0.403386636925842,1.20978874173197,0.1184,0.0876,0.9124,459.2,453.2,1.32706449036686,1.81932554694881,1000,52,17.5461538461538,0.00848635891775117,0.69241905561744,0.0123404257517574,0.626388273748256,0.3491,1,8,0.37,0.69,0.73153591098398,0.676083899094529,1.09026859539934,0.505769230769231,0.363733369101691,7.08270734224458,1.79324340158043,0.407692307692308,0.333379024671906,0.414031749230211,0,linear,1000,mixed,3,318395
0.619171840695574,0.627031480125607,0.613063164951588,0.627233426823475,0.624988290241263,0.646901864018136,0.639839412060861,0.0244246874969315,3.07363093535438,0.419078263965848,-1.01059435443197,0.00188092635945675,0.262677857676013,-0.485236023006519,0.272594571349412,1.06863608651139,0.0666666666666667,0.069,0.931,133.9,145.4,1.37058943692085,1.61233457897215,300,52,5.37115384615385,0.0183573696679654,0.694476171007566,0.0161901058678672,0.615411089139988,0.389333333333333,2,16,0.32,0.9,0.729837714730616,0.689989270485585,1.05890444713761,0.146153846153846,0.487984949915149,3.21091058262222,0.91350200877362,0.0788461538461538,0.33076441237728,0.480095571931402,7.54147812971343e-05,additive,300,quadratic,6,182101
0.581668487494129,0.602773520485398,0.581741828111299,0.615700509649934,0.583470565783596,0.623266173511964,0.699410749565696,-0.019280862440878,3.01954017499947,6.35559814603099,-0.988025530616122,0.000767638433279183,0.0473827232847341,-0.233240966983036,0.51952095625207,0.432018188960822,0.168,0.0884,0.9116,456.5,455.1,1.38949464813748,2.25377821412197,1000,52,17.5307692307692,0.00800548626223846,0.716422962328633,0.012316041185248,0.622912812732924,0.2433,2,8,0.29,0.72,0.726131522799192,0.714221280514927,1.02130630139977,0.25,0.308400067795518,2.9771191345463,1.07945303733274,0.161538461538462,0.697282797888457,0.738590070779253,1,additive,1000,mixed,6,529393
0.900113951952853,0.913399504142306,0.896646316258644,0.90402039373529,0.896192329585043,0.900472007430048,0.607901925255068,0.037927690426569,2.92163941179894,0.178226748353803,-1.01198330775664,-3.00375256148344e-05,2.55571534258444,-3.08045796975476,0.281221383895357,3.43947579338833,0.0451999999999999,0.0653,0.9347,467.9,466.8,4.00239065909483,4.57801697099776,1000,52,17.975,0.0109960480079746,0.628766815216378,0.0477158778954527,0.597217816252037,0.2529,1,4,0.39,1.84,0.689945991896254,0.597905043637716,1.15414932433543,0.740384615384616,0.57730758680915,9.15296713781042,2.59134573765318,0.646153846153846,0.337804031848709,0.421861325919545,0,linear,1000,quadratic,2,390514
0.785616192705244,0.836382559845871,0.866770727567784,0.863278331193872,0.852150038169388,0.714418638939885,0.670111472476226,0.0988558602959575,3.01350841785724,1.01109232199471,-1.01337845753502,-0.000937346566856423,3.9539526276176,-1.79816150476929,0.443515066038874,3.83518433104837,0.1672,0.1784,0.8216,206.3,204.5,4.21458038552411,5.25328337799537,500,52,7.9,0.0128126733129997,0.704685699344693,0.0600277214476123,0.600608944062742,0.1816,2,2,0.42,1.75,0.714243041872447,0.703198125842875,1.01957527212561,0.119230769230769,0.260078561850169,3.16143960563898,0.845079380608911,0.0807692307692308,0.0973907554676079,0.239980423838933,0,cross,500,mixed,3,230195
0.525002842927823,0.533036192082038,0.531087947685415,0.520900092405178,0.52721999968852,0.612271754115927,0.67647178915582,0.0931494003598072,3.09770396473087,0.706977987592205,-1.03418028400459,0.000595303550049475,0.0748242111103581,-0.131953944508805,0.327717852437387,0.529232094455817,0.052,0.0555,0.9445,94,94.9,1.07833600646718,1.20778181557313,200,52,3.63269230769231,0.022412951090267,0.74807365374901,0.0081626583342032,0.627053416768897,0.261,2,1,0.32,0.24,0.75964013248967,0.780529720794341,0.97441485374794,0.0942307692307692,0.192823127787013,2.47326912497652,0.804963901811453,0.0538461538461538,0.107423667622119,0.329870038817754,0,enclave,200,quadratic,6,194059
0.910458797926251,0.93252262855549,0.939546971528094,0.950665573669982,0.947541062939033,0.901691611537068,0.727727603032213,0.0270002403417193,2.99108724823116,1.25188170613549,-1.00112475426102,0.000342641738532301,1.22771998077497,0.223569985420523,0.192532165983286,2.2868048490995,0.0276,0.0175,0.9825,491.6,490.9,1.38452504478855,1.74637052095723,1000,52,18.8942307692308,0.00797327012869523,0.737703403460143,0.0144143645250105,0.624354231473996,0.3318,1,1,0.46,0.33,0.744158625111442,0.767682127204852,0.972619723901046,0.826923076923077,0.248981993713647,15.4948239866439,3.13609378192486,0.782692307692308,0.334531268383764,0.422951586023034,0,linear,1000,linear,4,103052
0.536317249436366,0.568346606643541,0.566675707397736,0.581142957060001,0.61157119852835,0.548122352179523,0.805866187887303,0.0415720739270459,3.05809954356145,3.36724014661406,-1.03013850528531,3.36746010694333e-05,0.330795852921782,-0.150594071586392,0.450615897859664,1.13995710478211,0.054,0.028,0.972,103.1,91.3,2.16190241689207,3.02633813909985,200,52,3.73846153846154,0.0154034605384394,0.840668383114004,0.0370722104365636,0.626461141111488,0.171,2,2,0.41,0.74,0.825804654230643,0.894118124013296,0.923910728877296,0.228846153846154,0.186356861471352,2.56358343188,1.01555657962063,0.136538461538462,0.339854247308136,0.53050651014278,0.00520361990950226,cross,200,linear,5,637419
0.545533593575369,0.575444756567642,0.613923488154257,0.613165636143719,0.653644495446498,0.59008132328736,0.859486513344081,0.0338192024032577,3.01672438631505,8.02767702795701,-1.0349359658256,0.000333099159614836,0.344629774730354,-0.0758093731638674,0.264134029159461,0.898073186053883,0.141333333333333,0.0566666666666667,0.943333333333333,140.2,142.8,0.942273500204091,1.52614444954796,300,52,5.44230769230769,0.00901580215406816,0.87483319568944,0.0155229629793297,0.618354566576232,0.288,2,8,0.31,0,0.891849942012445,0.883081269240523,1.01026250982567,0.128846153846154,0.219245291892205,2.71873363309765,0.834269759387793,0.075,0.335755689275436,0.484304591620241,0.000150829562594268,additive,300,linear,5,18489
0.854823583966295,0.864416294215442,0.849591887441404,0.851104216211296,0.856970094731359,0.841962251514513,0.614109766067809,0.10443501134847,3.03574498928817,0.209805684695256,-1.0223255636125,0.0235948024656801,0.18412582273916,-0.540644811002466,0.513392446560673,0.754304450577427,0.0448,0.038,0.962,243.3,237.7,1.24213539042146,1.40888886889532,500,52,9.25,0.0131676707824482,0.651707152403058,0.00983072283822947,0.614872147420343,0.498,2,0,0.45,0.26,0.690221143783907,0.638024499823448,1.08268749820078,0.680769230769231,0.0349829565954826,4.98669435543425,3.01059004899759,0.617307692307692,0.695664015183904,0.753886662849658,1,random,500,mixed,2,725126
0.541214319653434,0.582327826100247,0.569070996438488,0.58202958446775,0.555537812540912,0.579107946120905,0.730426628049,-0.0398367720545415,3.06058585063708,2.32273207718175,-0.972185981044273,0.00238384826888109,0.215466423562493,0.0339813164281809,0.399884958636198,0.968634306729111,0.225,0.221666666666667,0.778333333333333,119.375,114.125,3.05778757920073,3.52827679667136,300,52,4.49038461538462,0.0155557816002984,0.771950790379675,0.0363383890417482,0.586080875689303,0.304583333333333,2,0,0.26,1.46,0.776876011013747,0.776480624495855,1.00056323426713,0.165865384615385,0.134260192950949,2.52470634976496,0.922134099727675,0.0841346153846154,0.336037057350979,0.489549992631802,0.000377073906485671,random,300,mixed,2,354672
0.523254494848884,0.566552525299983,0.603784411399493,0.612012514485152,0.59396375161015,0.589949992801047,0.873826491144626,-0.102269311598227,3.02417298660228,11.0027509348438,-0.975280932740535,0.000432275151764017,2.71739308916988,0.142858261743778,0.40768035050026,3.20849533151026,0.506,0.348,0.652,67.5,62.9,4.53516651571651,6.20886958481442,200,52,2.50769230769231,0.0145290413444369,0.910568219259148,0.101477241843785,0.540218111219503,0.1025,1,4,0.38,1.8,0.918417654595268,0.948810382951304,0.968833459397532,0.248076923076923,0.376401824979495,2.68304124891995,1.10410854901661,0.148076923076923,0.692618442669566,0.781678877807404,1,s_shaped,200,linear,4,521566
0.563800292822586,0.54933328660125,0.535142733080531,0.546025260371251,0.552520066127486,0.663410950549024,0.715105521337536,0.0534234823106582,2.98486594413255,2.16187112004789,-1.01838485901426,0.00235050481628775,0.700411288794723,-0.25534257704266,0.433846398767054,1.63082865927104,0.118,0.1005,0.8995,93.4,86.5,3.52203922048849,4.21217013517095,200,52,3.45961538461539,0.0196803380293047,0.783791492499311,0.0460966092767616,0.622754246892473,0.189,2,2,0.26,1.51,0.786296059210777,0.827908327158876,0.949239347031071,0.0923076923076923,0.298383885644011,2.40307197349436,0.792832691384582,0.0346153846153846,0.0985025570593627,0.319796505126591,0,radial,200,mixed,6,619191
0.587625507623268,0.588580274962235,0.588580274962235,0.595209599898829,0.578347895031252,0.596614768672808,0.622778100168468,0.0808196289118974,3.07481579021782,0.318933154113541,-0.979352631235882,0.00212812362863811,0.0809241037353101,-0.150060107387525,0.653054355946421,0.58873715749986,0.0813333333333334,0.091,0.909,138.2,134.5,1.27597453336805,1.44118145033219,300,52,5.24423076923077,0.0194167322648157,0.687271491693938,0.011957027613976,0.620089921521424,0.272333333333333,1,2,0.29,0.69,0.697163881083301,0.699101693054837,0.997881426398058,0.1,0.284211152127012,2.67374609801001,0.801884477814703,0.0442307692307692,0.100575092226063,0.270646178099203,0,s_shaped,300,quadratic,6,872550
0.805448949461379,0.808084351759451,0.836855630454297,0.853478174923752,0.838435847229635,0.750817660405917,0.755225560918128,0.013654746181384,2.98709846712178,1.22226524235854,-0.98859120528757,0.00147746645437058,0.241595941858601,-0.221543462799452,0.332364837501538,0.844957707573404,0.1512,0.1603,0.8397,414.1,425.6,2.76557207594561,3.30342914914819,1000,52,16.1480769230769,0.00799650363917321,0.762502221705918,0.0167622450119262,0.650746421359561,0.2203,2,2,0.26,1.09,0.759181795615891,0.774510778622062,0.9804392497925,0.196153846153846,0.000648790612038579,2.45173950891528,1.00771052642583,0.0923076923076923,0.705982539629364,0.746270190631453,1,cross,1000,linear,4,266752
0.697303026455561,0.800154139639422,0.83121890689406,0.830114976134943,0.848726794865451,0.763552199868129,0.831052680534645,0.038465610409569,3.06122208068355,3.80141063393306,-0.990520693188228,3.14645257432078e-06,2.7443868073714,-0.0914540905574559,0.405957435807584,3.11480030146214,0.2752,0.1858,0.8142,199.5,207.6,4.41645356319332,5.80716782902722,500,52,7.82884615384616,0.00880247759028837,0.841780323416677,0.0552452954421032,0.609266717923506,0.1854,1,2,0.31,1.62,0.855095475174142,0.852955124064116,1.00262056540339,0.134615384615385,0.415611832588181,4.96924761374653,0.939999630666196,0.0846153846153846,0.0972938827103365,0.239137744327116,0,linear,500,linear,5,117881
0.59342295262168,0.757252207011461,0.75732208678066,0.799739989521334,0.803167122739691,0.667036129420637,0.862789429113013,0.0272909051366361,2.95238980083454,6.30050903596322,-1.01680761604588,-0.000160209280217993,0.965430855665607,0.0655047738832352,0.325791794609348,1.92825307966208,0.2672,0.115,0.885,224.1,218.4,4.27376269621554,6.49258429606712,500,52,8.50961538461538,0.00721596296425305,0.870001116350215,0.0522208228697219,0.598768207017852,0.1808,1,4,0.29,1.5,0.859125295518795,0.887815865796785,0.967456193169449,0.128846153846154,0.167985389124443,2.56808412043494,0.862448649700636,0.0711538461538462,0.334900236598001,0.447918191974887,0,bump,500,linear,5,274772
0.615464397198951,0.619134194139858,0.62657355650185,0.658814511667322,0.643994166132424,0.682958322450828,0.780574803819618,0.0511685039608967,2.89179210376107,5.87668625952924,-0.999377665578268,0.0036413026245853,1.06654455154285,-0.456400203706784,0.437922894313899,2.14979412938434,0.282,0.1485,0.8515,86,84.3,2.56143295795112,3.74948237106029,200,52,3.275,0.0176193003335754,0.830440105005899,0.0510779641401395,0.621382428643633,0.199,2,8,0.44,1.19,0.847367643847463,0.862695647644768,0.984651179150074,0.109615384615385,0.0932877288657401,2.336712309527,0.840713495831404,0.0673076923076923,0.703136859795701,0.788097750011646,1,cross,200,mixed,6,873078
0.615478847166926,0.642998283691685,0.65404892709312,0.634861977492108,0.624484928601311,0.670079092908435,0.602911498365959,0.131531476339082,3.30525273008985,0.176053614386689,-1.04583642457892,-0.000106508989598364,0.0399133233773073,-0.299102454580539,0.354732895817901,0.416709745992293,0.0712,0.0914,0.9086,225.9,228.4,1.83990847939932,2.11348176824193,500,52,8.73653846153846,0.0140698077190316,0.644451077466164,0.0130903567201898,0.621821156718774,0.2674,1,4,0.29,1.09,0.647911583655014,0.649294830055317,0.998338435376517,0.190384615384615,0.440982185922234,2.35296743360866,1.05454723426653,0.1,0.704747883088901,0.760551685141542,1,s_shaped,500,quadratic,6,680232
0.953640211721054,0.95234081835521,0.949264194759997,0.95254563819003,0.94913261032234,0.908841614872275,0.645443384750637,0.0172660818312448,3.05284195663119,0.332414033682075,-1.01086894273845,0.000593634786898523,2.59682244287938,-0.0501009602472887,0.402561558794031,3.43598070328018,0.1476,0.2674,0.7326,367.9,364.7,3.26721459242372,3.55240627367261,1000,52,14.0884615384615,0.0125795763621244,0.663523064495621,0.0488480671170439,0.5995532319144,0.2252,1,0,0.48,1.44,0.727736186511111,0.675746996935451,1.10358575297593,0.911538461538461,0.427448050953147,12.4139948668169,3.58091039621115,0.867307692307692,0.337756345971304,0.425850870186184,0,linear,1000,mixed,1,310274
0.592790680925786,0.59526844758216,0.636291018458352,0.606674942920213,0.596772473846872,0.606721474758441,0.870776320131511,0.0341116083756527,3.0426198399954,7.44182332947545,-1.00834100236243,0.00361858122896935,0.98290101456927,-0.0226522010685694,0.228694525975136,1.76184879867108,0.332,0.1534,0.8466,205.9,217.4,1.54877066214574,2.54121537839,500,52,8.14038461538462,0.0070711817681022,0.878073770632887,0.0256241045590442,0.65361798557423,0.189,2,16,0.33,0.52,0.876983698341859,0.890187650528971,0.984938107995507,0.148076923076923,0.0524073416982635,2.71382633087778,0.919512160162613,0.0730769230769231,0.337088133702171,0.447462455584061,0,radial,500,linear,3,452202
